    timestep           tps         kinetic_energy  potential_energy     pressure     kinetic_temperature      volume     
    1575000         674.43571        3419.12709       -365.52767       -11.56715           3.04328           33.13524    
    1576000         674.42498        3399.63447       -121.06752        10.99709           3.02593           34.44756    
    1577000         674.42859        3485.08614       -469.10926        84.58167           3.10199           32.54103    
    1578000         674.41823        3443.51889       -218.26916       -64.26022           3.06499           33.29634    
    1579000         674.41688        3296.30915       -384.68893       -57.05161           2.93396           32.80664    
    1580000         674.38502        3521.61305       -581.96647       -56.38902           3.13450           32.05650    
    1581000         674.35879        3362.03745       -169.06622       -31.07118           2.99247           32.76951    
    1582000         674.27641        3447.00156       -446.41031        19.80528           3.06809           30.91319    
    1583000         674.22468        3494.20333       -287.45121       -11.11871           3.11011           32.16454    
    1584000         674.17888        3319.51886       -178.64381       -87.52077           2.95462           32.36503    
    1585000         674.14952        3414.44808       -257.48981       -47.09921           3.03912           32.76990    
    1586000         674.11204        3559.07601       -194.66269       -30.57600           3.16785           33.32524    
    1587000         674.13084        3600.59937       -167.77783       -11.02257           3.20481           33.82476    
    1588000         674.14762        3453.44312       -129.85516        72.03614           3.07383           33.59578    
    1589000         674.14166        3511.03192       -318.67733       -16.29243           3.12508           33.50478    
    1590000         674.10965        3457.97035       -360.20486       -93.62707           3.07786           32.47752    
    1591000         674.08403        3582.59243       -302.10861       -60.86389           3.18878           32.51340    
    1592000         674.02223        3595.03653       -178.90169       -25.78063           3.19985           32.10609    
    1593000         673.97614        3390.63230       -363.57941       -30.84623           3.01792           31.68858    
    1594000         673.94294        3301.67094       -248.34917       -31.40817           2.93874           33.23889    
    1595000         673.90976        3555.42324       -522.11807        60.32270           3.16460           31.78311    
    1596000         673.86860        3570.87630       -396.63353        20.70888           3.17835           32.15098    
    1597000         673.86985        3385.95372       -231.05768        63.33694           3.01375           32.65399    
    1598000         673.79749        3355.49014       -362.57695        24.52909           2.98664           31.57062    
    1599000         673.75012        3609.86934       -338.93618        70.47285           3.21306           32.15169    
    1600000         673.73465        3512.53129       -312.40348        48.65414           3.12642           32.08046    
    1601000         673.70797        3521.24476       -258.96114       -40.28717           3.13417           33.49093    
    1602000         673.68636        3458.22730       -331.34507        72.85873           3.07808           32.42556    
    1603000         673.64946        3395.55437       -359.36493        23.61992           3.02230           32.15930    
    1604000         673.66115        3289.99534        1.95024          41.32841           2.92834           34.14333    
    1605000         673.69019        3466.77833       -154.52771        2.35062            3.08569           33.80372    
    1606000         673.70856        3415.97752       -288.23312       -15.09188           3.04048           33.79520    
    1607000         673.71053        3383.86430       -210.80881        57.57086           3.01190           33.38986    
    1608000         673.67402        3444.35393       -316.43505       -29.36162           3.06574           32.85941    
    1609000         673.67255        3363.47260       -397.42967       -68.94403           2.99375           32.73338    
    1610000         673.66687        3365.42771       -28.48037         19.57353           2.99549           33.71920    
    1611000         673.66214        3316.34422        -5.95261         18.76028           2.95180           33.03432    
    1612000         673.61443        3448.29625       -510.05089        55.80847           3.06924           31.39338    
    1613000         673.59185        3589.88762       -305.89893       -11.02132           3.19527           33.79741    
    1614000         673.59965        3503.15059       -65.52083         5.21759            3.11807           34.54721    
    1615000         673.59296        3502.60669       -207.22006        55.65361           3.11758           32.78751    
    1616000         673.59518        3482.18420       -308.66894        71.32969           3.09941           33.29523    
    1617000         673.60361        3636.51171       -240.14741        -8.28709           3.23677           33.33499    
    1618000         673.60162        3454.72405       -301.48292        -1.27666           3.07497           33.23058    
    1619000         673.56346        3383.39124       -371.85705        11.33799           3.01147           32.87585    
    1620000         673.56418        3264.37750       -330.24253        5.68180            2.90554           33.23487    
    1621000         673.58928        3424.07289       -206.29234       -11.40486           3.04768           33.26960    
    1622000         673.57547        3378.15156       -267.39445       -68.01494           3.00681           33.81079    
    1623000         673.59541        3487.47875       -286.67553       -113.29884          3.10412           34.96927    
    1624000         673.64339        3479.50777       -59.11616        -48.82212           3.09703           35.17389    
    1625000         673.66759        3616.28956       -442.65172       -14.62189           3.21877           33.62250    
    1626000         673.67700        3434.65143       -344.88994        33.09888           3.05710           33.44758    
    1627000         673.68775        3317.69194       -259.31744        64.76888           2.95300           33.79501    
    1628000         673.67145        3442.93201       -466.83779        10.42662           3.06447           32.38913    
    1629000         673.61409        3541.72038       -258.29985       -41.45705           3.15240           32.59513    
    1630000         673.60136        3592.55266       -370.22446        37.42376           3.19764           32.33566    
    1631000         673.59822        3421.03885       -193.26235        31.82853           3.04498           33.78165    
    1632000         673.58727        3351.35924       -358.07969        28.13696           2.98296           33.34473    
    1633000         673.59466        3262.29952       -147.85922       -32.57090           2.90369           34.79251    
    1634000         673.66307        3356.30989       -101.82146       -29.37733           2.98737           35.64110    
    1635000         673.69319        3580.12146       -20.72803        -15.32981           3.18658           35.49122    
    1636000         673.75039        3449.83886        95.34873        -55.93171           3.07062           35.19331    
    1637000         673.77703        3299.23865       -374.90981        42.94915           2.93657           33.83675    
    1638000         673.79523        3323.45901       -159.53652       -42.95968           2.95813           35.12578    
    1639000         673.80231        3557.85570       -305.24440       -44.20947           3.16676           33.03836    
    1640000         673.77765        3521.57897       -154.65420       -31.09887           3.13447           33.57558    
    1641000         673.82052        3456.70871       -204.48125       104.27812           3.07673           34.22509    
    1642000         673.81329        3487.42879       -325.73734        55.57246           3.10408           34.14735    
    1643000         673.80943        3587.74628       -546.35076        7.76658            3.19337           32.83244    
    1644000         673.83358        3447.54388        14.37833        -70.47596           3.06857           34.98922    
    1645000         673.85809        3415.36512       -224.00951       -95.74509           3.03993           33.02565    
    1646000         673.85031        3441.44754       -391.83511        -9.98372           3.06315           32.58296    
    1647000         673.83607        3472.75506       -238.32299       -16.80441           3.09101           33.54551    
    1648000         673.82472        3414.88394       -397.88125        72.75535           3.03951           32.53387    
    1649000         673.79799        3464.79159       -471.71600        10.48395           3.08393           32.94381    
    1650000         673.77780        3544.11092       -405.17669        1.69700            3.15453           32.63292    
    1651000         673.78628        3549.16126       -206.71437       -49.94858           3.15902           34.37045    
    1652000         673.78295        3461.85925       -108.49298        -6.33341           3.08132           34.20634    
    1653000         673.77919        3333.74281       -364.02542       -41.59918           2.96728           32.65322    
    1654000         673.77351        3463.81957       -403.35210        5.47576            3.08306           32.67303    
    1655000         673.76170        3441.67591       -117.06133       -49.61500           3.06335           33.39307    
    1656000         673.75128        3442.96631       -219.45029       -16.07199           3.06450           33.09715    
    1657000         673.69717        3398.98049       -409.91620       -53.96862           3.02535           32.52768    
    1658000         673.70919        3414.05708       -48.08117        -62.77746           3.03877           34.98045    
    1659000         673.72244        3461.01579       -78.04700        -62.36832           3.08057           33.71865    
    1660000         673.73326        3463.33520       -217.66086        43.97904           3.08263           33.90336    
    1661000         673.76816        3509.63900       -120.87116        16.87231           3.12384           34.95800    
    1662000         673.78955        3318.84354       -191.44163        -2.64972           2.95402           34.32940    
    1663000         673.82209        3461.24286       -222.80322        52.95209           3.08077           33.44300    
    1664000         673.82022        3553.26799       -222.50741        -7.12068           3.16268           32.92105    
    1665000         673.79794        3512.95096       -391.55577        -4.85066           3.12679           32.23743    
    1666000         673.75953        3414.08943       -290.29825       -96.12145           3.03880           33.41815    
    1667000         673.76631        3304.82053       -349.48172       -63.97489           2.94154           33.58656    
    1668000         673.77455        3227.76608       -133.61123       -21.24315           2.87296           33.58476    
    1669000         673.77377        3573.55465       -158.69010       -64.90224           3.18073           33.71852    
    1670000         673.76572        3402.94077       -294.41567       -17.09599           3.02887           32.62337    
    1671000         673.75882        3386.10627       -212.02981       -25.22586           3.01389           33.47487    
    1672000         673.77171        3384.86026       -56.65288         34.13916           3.01278           34.68341    
    1673000         673.74421        3427.55262       -513.96307        83.91177           3.05078           32.65021    
    1674000         673.72903        3602.17058       -153.91938       129.58700           3.20620           32.81746    
    1675000         673.69756        3522.67099       -391.24990        49.97973           3.13544           30.80303    
    1676000         673.64869        3277.28200       -284.16187        47.55753           2.91703           32.83379    
    1677000         673.64493        3420.95806       -285.97020       -25.32921           3.04491           33.76926    
    1678000         673.62041        3514.90658       -300.52540        28.68634           3.12853           32.96613    
    1679000         673.62697        3584.13002       -157.90279       -31.20091           3.19015           34.53693    
    1680000         673.64531        3474.65831       -302.13212       -24.16634           3.09271           32.32901    
    1681000         673.63740        3248.73670       -117.36551       -30.87349           2.89162           33.51781    
    1682000         673.60986        3381.12354       -499.00831        -3.50833           3.00946           32.37028    
    1683000         673.58482        3616.58426       -345.35822        -5.76364           3.21903           32.93928    
    1684000         673.59794        3672.48079       -211.13459        12.38079           3.26879           34.18565    
    1685000         673.62235        3484.90888       -111.92600        23.14186           3.10183           34.65698    
    1686000         673.64724        3470.56192       -128.81529       -34.54177           3.08906           35.16209    
    1687000         673.70168        3476.94566        14.32974        -121.56913          3.09474           36.01917    
    1688000         673.78889        3381.41960       110.55899        -104.08845          3.00972           36.41406    
    1689000         673.84635        3598.64254       -213.70878       -41.90535           3.20306           34.55489    
    1690000         673.82465        3412.59739       -358.73759        69.72183           3.03747           31.93533    
    1691000         673.82188        3429.45618       -204.05292        30.81005           3.05248           34.37843    
    1692000         673.84561        3528.23850       -287.94334       -26.57585           3.14040           33.24970    
    1693000         673.84810        3416.07465       -295.56628        25.35579           3.04056           33.63744    
    1694000         673.85379        3344.91046       -225.60591        10.42720           2.97722           34.25854    
    1695000         673.87357        3461.68248       -124.39287        40.22157           3.08116           33.48937    
    1696000         673.86300        3480.60976       -63.35432         -1.61786           3.09801           33.90940    
    1697000         673.88963        3498.52827       -270.13253       -40.03762           3.11395           33.53177    
    1698000         673.91585        3377.97624       -148.87417       -35.04218           3.00665           34.09312    
    1699000         673.88174        3455.74970       -387.20424       -21.11852           3.07588           32.53510    
    1700000         673.86573        3520.41828       -19.23517        -15.81319           3.13344           34.18241    
    1701000         673.85737        3288.84767       -309.71528       -53.31683           2.92732           33.08571    
    1702000         673.84942        3197.56444       -376.99924        8.00728            2.84607           32.84128    
    1703000         673.81216        3534.67408       -184.43701        15.43532           3.14613           33.16466    
    1704000         673.80946        3672.95192       -139.11253       -36.76486           3.26921           33.46338    
    1705000         673.81256        3529.65113       -219.60977        18.77254           3.14166           33.52148    
    1706000         673.83207        3256.21237       -116.63984        20.26003           2.89828           35.66120    
    1707000         673.90207        3439.59485       -22.59409         29.97720           3.06150           37.45166    
    1708000         673.95887        3506.59439       -278.47076        56.58216           3.12113           33.83899    
    1709000         673.97306        3429.36079       -117.31809        52.64521           3.05239           33.86990    
    1710000         673.98052        3515.64605        14.84629        -22.81921           3.12919           33.67525    
    1711000         673.96902        3432.87233       -222.67700       -92.54793           3.05552           33.04611    
    1712000         674.00517        3401.88432       -72.08213        -48.08310           3.02793           34.44738    
    1713000         673.97163        3427.51391       -192.00061       -19.03244           3.05075           32.95991    
    1714000         673.97684        3522.17256       -251.72038       -49.78021           3.13500           32.56727    
    1715000         673.94919        3426.07932       -288.34119       -40.92827           3.04947           32.01290    
    1716000         673.90393        3308.35966       -267.99050        5.13114            2.94469           32.49040    
    1717000         673.86041        3407.76742       -432.04524        -2.48224           3.03317           31.73185    
    1718000         673.83425        3580.93304       -352.07025        37.43777           3.18730           32.34183    
    1719000         673.82276        3548.72179       -232.15167       -45.60743           3.15863           32.96980    
    1720000         673.79207        3515.43073       -425.76469       -67.35637           3.12900           33.01863    
    1721000         673.78389        3396.57988       -220.66111       -57.21865           3.02321           32.60144    
    1722000         673.75143        3421.44535       -365.41781       -16.61369           3.04535           32.52717    
    1723000         673.74797        3502.46257       -167.85746        18.72300           3.11746           33.91889    
    1724000         673.74042        3306.00218       -317.31401        -9.52771           2.94259           32.39961    
    1725000         673.71714        3458.75417       -207.96261       -48.21480           3.07855           33.06946    
    1726000         673.67887        3511.06878       -315.19506       -65.85122           3.12512           31.98054    
    1727000         673.66844        3520.93505       -223.02310       -86.64178           3.13390           33.42140    
    1728000         673.67623        3523.36948       -268.13401       -17.41281           3.13607           32.26908    
    1729000         673.64917        3391.06997       -266.07201       -12.47261           3.01831           32.99002    
    1730000         673.60683        3313.53736       -453.58021       -72.73842           2.94930           32.02566    
    1731000         673.59193        3267.59848       -158.11892        -7.42019           2.90841           33.65832    
    1732000         673.57040        3715.50180       -402.13949        -6.98152           3.30708           31.37897    
    1733000         673.48146        3517.50310       -327.70840        8.24721            3.13084           30.75685    
    1734000         673.45944        3351.20453       -286.61609        17.69397           2.98283           32.90957    
    1735000         673.45723        3489.07473       -234.24498        22.93752           3.10554           33.13436    
    1736000         673.43865        3565.89918       -139.71569        21.80230           3.17392           33.70257    
    1737000         673.42064        3647.29830       -148.66621       -53.59162           3.24637           32.96823    
    1738000         673.42143        3411.91094       -364.17656        -4.10361           3.03686           32.35840    
    1739000         673.40179        3459.53624       -423.99508       -30.93008           3.07925           32.76524    
    1740000         673.36569        3408.49561       -316.69792       -43.96792           3.03382           31.83322    
    1741000         673.32843        3550.82734       -153.05776       -71.37753           3.16050           32.71856    
    1742000         673.31591        3539.44341        29.43604         13.49857           3.15037           34.23829    
    1743000         673.32702        3397.20485       -450.14063       -55.52700           3.02377           32.60506    
    1744000         673.31093        3290.29823       -228.86899       -49.52467           2.92861           33.62817    
    1745000         673.32653        3401.90057        24.30295        -77.04009           3.02795           34.90863    
    1746000         673.35261        3470.48059       -111.00986        17.96183           3.08899           34.25650    
    1747000         673.36735        3494.11754       -162.47820        15.13179           3.11003           34.29358    
    1748000         673.37963        3259.99980       -207.64138        23.64809           2.90165           33.93672    
    1749000         673.40474        3363.18551       -222.93630        35.32151           2.99349           34.18192    
    1750000         673.40682        3634.98259       -21.71977        -13.04729           3.23541           34.51078    
    1751000         673.41421        3494.04280       -268.50503       -41.60035           3.10996           32.47763    
    1752000         673.40804        3319.68420       -438.99979        34.81981           2.95477           32.10045    
    1753000         673.40804        3324.77078       -117.07684        18.33140           2.95930           35.06937    
    1754000         673.42204        3504.31486       -145.61284        52.73500           3.11911           34.58604    
    1755000         673.45301        3245.19145       -224.38802       -52.00426           2.88847           33.50674    
    1756000         673.44256        3453.33452       -346.00333       -99.91098           3.07373           32.79004    
    1757000         673.41539        3465.88179       -585.64189       -33.10794           3.08490           31.24548    
    1758000         673.37097        3376.15489       -319.14001       -53.11777           3.00503           32.74137    
    1759000         673.35590        3257.84904       -214.72529       -32.60437           2.89973           33.06707    
    1760000         673.32558        3393.98742       -413.05192        -3.68069           3.02091           32.77941    
    1761000         673.31853        3549.36550       -385.32854        4.49347            3.15920           32.89221    
    1762000         673.29711        3579.49096       -507.06652        24.06107           3.18602           31.11570    
    1763000         673.23940        3622.51151       -253.34261        69.23396           3.22431           32.53689    
    1764000         673.22837        3406.84167       -377.61639        29.66784           3.03235           33.26528    
    1765000         673.25181        3333.29178       -97.65534         24.66603           2.96688           34.65530    
    1766000         673.23490        3398.34262       -225.52691        12.56447           3.02478           33.38424    
    1767000         673.21854        3437.80236       -467.05503        59.08891           3.05990           31.10938    
    1768000         673.19731        3391.10240       -156.42050        8.46723            3.01834           33.43857    
    1769000         673.18824        3352.14107       -116.66825        44.08346           2.98366           32.74688    
    1770000         673.16587        3445.03860       -294.64471       -16.70577           3.06634           32.51251    
    1771000         673.15918        3448.59346       -168.10831        -2.14382           3.06951           32.80546    
    1772000         673.14371        3595.66204       -502.21165        23.17733           3.20041           31.38622    
    1773000         673.09982        3426.34990       -315.76770        78.51935           3.04971           33.34721    
    1774000         673.08252        3399.31942       -555.26509        8.10145            3.02565           31.88937    
    1775000         673.06126        3261.88651       -255.19665       -10.50421           2.90333           33.91041    
    1776000         673.05383        3353.15925       -275.21998       -28.15428           2.98457           32.23155    
    1777000         673.01662        3479.81267       -385.24099       -62.49154           3.09730           32.28623    
    1778000         672.99590        3463.25520       -357.67749        -8.90250           3.08256           32.88909    
    1779000         672.98175        3527.82571       -264.64917       -98.63804           3.14003           32.61248    
    1780000         672.93657        3317.13181       -342.84595       -62.34000           2.95250           31.87757    
    1781000         672.91089        3382.13474       -305.66423        -0.29420           3.01036           31.88320    
    1782000         672.85978        3395.60928       -394.92402       -24.55367           3.02235           32.11758    
    1783000         672.84062        3500.12561       -297.48480        13.17651           3.11538           33.10632    
    1784000         672.83895        3656.13442       -279.35467        44.19985           3.25424           33.06843    
    1785000         672.86331        3372.40227       -25.30408         32.13393           3.00169           35.04450    
    1786000         672.88057        3358.70647       -227.14821       -60.45261           2.98950           35.44133    
    1787000         672.90953        3475.95626       -285.11255       -108.26159          3.09386           34.10129    
    1788000         672.91492        3409.64781       -321.50270        45.97243           3.03484           33.12537    
    1789000         672.91365        3413.45947       -238.73935       -41.72399           3.03824           33.14714    
    1790000         672.91860        3495.36350       -270.42158        18.19700           3.11114           33.48672    
    1791000         672.91173        3375.71838       -224.18588       -21.18812           3.00464           33.56012    
    1792000         672.92497        3293.51342       -240.87152       -19.97751           2.93148           34.37543    
    1793000         672.93241        3355.26943       -244.62257       -78.22324           2.98644           34.62144    
    1794000         672.93819        3429.20220       -157.64083        5.17268            3.05225           33.55988    
    1795000         672.96304        3556.12894        50.85702         34.24438           3.16522           34.82955    
    1796000         672.95500        3576.84374       -434.09020        1.88463            3.18366           31.85817    
    1797000         672.95695        3663.45916       -240.64493       -15.09071           3.26076           34.82793    
    1798000         672.97472        3444.53205       -501.27372        57.65411           3.06589           32.62078    
    1799000         672.95099        3478.75918       -466.95022        -0.23829           3.09636           31.69266    
    1800000         672.90438        3446.49206       -235.09090        39.28306           3.06764           32.75983    
    1801000         672.89757        3615.53424       -443.10708       -19.74887           3.21810           32.61146    
    1802000         672.88648        3322.98325       -325.40251        1.17453            2.95771           32.78887    
    1803000         672.87644        3346.38620       -227.02436        61.12029           2.97854           32.54762    
    1804000         672.87032        3394.24002       -75.17732         31.48183           3.02113           33.34433    
    1805000         672.86176        3414.87056       -378.81745       -83.77108           3.03949           31.96514    
    1806000         672.80202        3359.27873       -548.45288       -90.58798           2.99001           31.81797    
    1807000         672.78972        3480.63447       -294.12586        -5.91684           3.09803           33.16782    
    1808000         672.76771        3433.92149       -195.56594        -0.23966           3.05645           33.62665    
    1809000         672.77814        3527.80685       -383.04410        32.92454           3.14001           33.16855    
    1810000         672.76015        3587.51133       -258.65059        8.61155            3.19316           33.17904    
    1811000         672.75865        3455.87185       -293.39621        17.84378           3.07599           31.98110    
    1812000         672.73505        3584.37572       -166.00645        49.99233           3.19037           33.31027    
    1813000         672.70561        3433.40729       -353.39423        17.06019           3.05599           32.04933    
    1814000         672.68529        3299.46399       -299.19250        -1.95714           2.93677           33.13998    
    1815000         672.69091        3430.36236       -130.67943       -27.39839           3.05328           34.42214    
    1816000         672.66526        3438.12622       -456.58764       -47.45794           3.06019           32.51092    
    1817000         672.65300        3528.15745       -282.17702        -6.29472           3.14033           33.93766    
    1818000         672.67090        3388.82233       -122.65204        15.85698           3.01631           33.82200    
    1819000         672.64400        3480.19367       -479.70929        83.46449           3.09764           31.91197    
    1820000         672.60409        3318.56560       -112.00489        69.22507           2.95377           32.90753    
    1821000         672.60187        3241.66928       -359.84302        23.53992           2.88533           33.85395    
    1822000         672.59268        3365.37951       -318.72649        26.86251           2.99544           33.21384    
    1823000         672.59628        3565.42973       -314.21364        56.83388           3.17350           33.65173    
    1824000         672.58018        3443.10015       -211.14996       -33.97595           3.06462           32.72869    
    1825000         672.55655        3378.37496       -411.67205       -99.27950           3.00701           30.97544    
    1826000         672.49992        3415.83430       -283.81241       -33.44666           3.04035           32.89121    
    1827000         672.50125        3441.83245       -401.47410        2.88706            3.06349           32.36299    
    1828000         672.47810        3617.34872       -405.50179        27.96325           3.21971           31.75565    
    1829000         672.43238        3476.79227       -383.92525        20.85068           3.09461           33.87690    
    1830000         672.45908        3162.03099       -175.18415        88.15205           2.81445           33.76163    
    1831000         672.43958        3381.96415       -475.64478        -9.64113           3.01020           30.83113    
    1832000         672.39855        3511.89903       -233.81273        41.88358           3.12586           32.07683    
    1833000         672.36105        3518.58696       -116.88121        -4.73441           3.13181           32.20599    
    1834000         672.33913        3328.68444       -267.22724       -83.84887           2.96278           32.68600    
    1835000         672.35283        3350.73800       -216.63286       -66.49089           2.98241           34.59535    
    1836000         672.33633        3232.09736       -466.69030       -47.07403           2.87681           32.02155    
    1837000         672.31066        3423.16340       -318.24159       -94.46734           3.04687           32.76535    
    1838000         672.27626        3604.06665       -331.65509       -17.52560           3.20789           32.27446    
    1839000         672.24457        3497.52836       -258.23797       -16.50194           3.11306           32.82837    
    1840000         672.23708        3289.22844       -245.23506        27.02065           2.92766           33.77249    
    1841000         672.24691        3411.99070       -122.35382        78.10374           3.03693           34.30400    
    1842000         672.25030        3605.48255       -467.41587        -1.30953           3.20915           32.37408    
    1843000         672.23049        3471.86743       -244.53094        -2.59144           3.09022           33.01627    
    1844000         672.21530        3512.06365       -361.86543       -18.00148           3.12600           31.78806    
    1845000         672.18587        3637.86817       -268.16225        -1.47313           3.23798           33.56416    
    1846000         672.20733        3256.28516       -129.18033        30.32924           2.89834           34.81840    
    1847000         672.22717        3341.37867       -265.85617        53.99555           2.97408           34.23898    
    1848000         672.25971        3514.52264       -322.20758        21.01381           3.12819           33.96010    
    1849000         672.24898        3487.60851       -369.31455        20.13731           3.10424           33.78661    
    1850000         672.24840        3417.08368       -424.22936        59.21284           3.04146           32.51361    
    1851000         672.23447        3479.54990       -515.99208        3.18929            3.09706           31.55904    
    1852000         672.19356        3495.80570       -502.37094       -70.87581           3.11153           31.86944    
    1853000         672.15422        3357.69046       -87.75849        -100.50547          2.98860           32.92257    
    1854000         672.13872        3403.08421       -482.03971       -59.53479           3.02900           32.87781    
    1855000         672.15053        3548.12282       -72.68495         -9.49527           3.15810           34.19587    
    1856000         672.15129        3467.98854       -282.64701        83.19632           3.08677           33.38402    
    1857000         672.16857        3560.26036       -354.39632        -7.85265           3.16890           34.02248    
    1858000         672.18198        3472.86489       -254.50712       -32.99062           3.09111           33.75156    
    1859000         672.18014        3371.85501       -148.24815       -12.30937           3.00121           33.71172    
    1860000         672.16504        3356.84756       -472.45662       -10.24929           2.98785           32.63283    
    1861000         672.16718        3347.05757       -305.84584       -57.39187           2.97913           33.14927    
    1862000         672.16685        3562.86550       -406.17107       -31.91104           3.17122           33.19647    
    1863000         672.15369        3590.13860       -178.47966       -19.19097           3.19549           33.33687    
    1864000         672.17936        3479.75437       -188.69185        40.43381           3.09724           33.67733    
    1865000         672.17892        3387.80596       -442.21431        40.31727           3.01540           33.45748    
    1866000         672.15779        3307.88587       -362.65514        1.92996            2.94427           33.56304    
    1867000         672.17378        3367.48063       -271.89697        90.37271           2.99731           33.86219    
    1868000         672.19618        3387.73614       -202.93995        79.79996           3.01534           33.46615    
    1869000         672.20891        3488.20302       -106.80054       -66.37506           3.10476           35.05307    
    1870000         672.22472        3403.73570       -189.91911       -26.62709           3.02958           33.34086    
    1871000         672.23411        3435.77397       -190.16964       -33.60125           3.05810           33.32048    
    1872000         672.23008        3456.03465       -236.27518        6.29301            3.07613           33.20330    
    1873000         672.21670        3459.77373       -241.35745       -49.44375           3.07946           33.33178    
    1874000         672.19697        3467.66944       -419.06565       -45.85977           3.08649           33.05100    
    1875000         672.22759        3570.59421       -109.95559        -8.92044           3.17810           34.70199    
    1876000         672.23558        3493.15659       -291.25034        52.02344           3.10917           32.74841    
    1877000         672.21302        3242.39496       -412.15456        20.15401           2.88598           31.93754    
    1878000         672.21786        3420.77969       -246.33149       -21.63144           3.04475           34.44174    
    1879000         672.22596        3445.75726       -234.96523       -50.24472           3.06698           34.33598    
    1880000         672.23517        3567.47162       -298.05382       -30.42006           3.17532           34.09455    
    1881000         672.25620        3681.99652       -187.08698        7.87580            3.27726           34.57351    
    1882000         672.28966        3485.38833       -245.82417       -10.70965           3.10226           34.39384    
    1883000         672.27420        3530.76639       -293.39205        33.60587           3.14265           32.70475    
    1884000         672.27303        3445.75693       -91.19583         24.02831           3.06698           34.12745    
    1885000         672.28711        3522.90599       -306.28915        43.02935           3.13565           33.14381    
    1886000         672.29010        3497.37951       -174.77344        -8.82395           3.11293           33.97781    
    1887000         672.28128        3345.35477       -411.69892        27.51894           2.97762           33.61754    
    1888000         672.28996        3356.98089       -336.83005        32.61450           2.98797           33.04799    
    1889000         672.26878        3560.51454       -488.19882        60.09370           3.16913           31.65249    
    1890000         672.23096        3419.09457       -250.09551        -0.55255           3.04325           32.12266    
    1891000         672.21084        3509.85562       -437.92265       -17.22505           3.12404           32.43078    
    1892000         672.19736        3399.58510       -241.31299       -28.90745           3.02589           32.99320    
    1893000         672.18842        3096.90309       -439.98623        -5.88383           2.75648           32.11381    
    1894000         672.15181        3236.94906       -360.69782        3.73553            2.88113           33.16249    
    1895000         672.14618        3647.24627       -295.91753       -89.12153           3.24633           32.75351    
    1896000         672.13489        3559.37955       -158.95376       -32.96163           3.16812           33.43094    
    1897000         672.14338        3337.51944       -237.69089       -16.69767           2.97064           33.23017    
    1898000         672.15351        3431.67840       -214.45304        -7.45572           3.05445           33.68405    
    1899000         672.15949        3347.09681       -203.82885       -105.85345          2.97917           33.41981    
    1900000         672.13834        3535.46967       -226.34822        35.95125           3.14684           33.71192    
    1901000         672.15873        3535.54990       -181.17674        49.83164           3.14691           32.91372    
    1902000         672.13547        3450.71587       -220.97859        11.24007           3.07140           32.70826    
    1903000         672.09917        3333.57243       -481.90210       -57.31628           2.96713           31.02431    
    1904000         672.06668        3440.44798       -252.08404       -33.24666           3.06226           32.81666    
    1905000         672.05576        3693.85678       -285.55592       -34.63945           3.28781           32.47619    
    1906000         672.04372        3503.23083       -46.45830        -71.41695           3.11814           33.63765    
    1907000         672.04064        3346.32286       -335.52140        4.50437            2.97848           32.66710    
    1908000         672.03283        3478.99858       -323.83632       -34.56634           3.09657           33.30538    
    1909000         672.02284        3457.40084       -418.34308        34.53551           3.07735           31.28792    
    1910000         671.98599        3640.67386       -114.67051        31.16062           3.24048           32.42066    
    1911000         671.96972        3432.64801       -392.24214        30.83372           3.05532           32.21516    
    1912000         671.95364        3395.56921       -348.97216        -9.38695           3.02231           32.46329    
    1913000         671.92446        3489.57799       -254.78576        41.58790           3.10599           33.18161    
    1914000         671.90957        3534.62074       -434.13404       -62.88360           3.14608           32.21361    
    1915000         671.91903        3458.87570       -265.98696       -69.04431           3.07866           33.35757    
    1916000         671.88280        3445.74924       -415.53273       -45.75225           3.06698           31.91953    
    1917000         671.87844        3483.80319       -199.55669        7.16524            3.10085           33.44830    
    1918000         671.88333        3559.74378       -293.19023        81.26476           3.16844           33.28041    
    1919000         671.90895        3374.85301       -107.76251       -17.31281           3.00387           35.18842    
    1920000         671.90148        3284.54855       -299.90498        17.17783           2.92350           33.23155    
    1921000         671.90475        3541.38654       -220.12116        27.30291           3.15210           33.02519    
    1922000         671.89691        3619.11172       -322.05773        49.69723           3.22128           32.29075    
    1923000         671.86032        3435.11627       -251.95956        24.88519           3.05751           33.54965    
    1924000         671.86543        3284.77065       -225.14030        59.57977           2.92369           32.64407    
    1925000         671.86232        3251.67148       -135.67209       -58.07665           2.89423           33.74394    
    1926000         671.85069        3516.86596       -437.25765        -6.90953           3.13028           32.94650    
    1927000         671.83965        3584.59749       -287.99699        -8.08877           3.19056           32.60706    
    1928000         671.82821        3356.66809       -381.39543        21.64942           2.98769           32.14070    
    1929000         671.82824        3367.86583       -463.95694       -52.65352           2.99766           33.18527    
    1930000         671.80322        3520.67196       -334.37435        -4.06386           3.13366           32.58167    
    1931000         671.77540        3259.18016       -335.63605       -58.62047           2.90092           31.12254    
    1932000         671.71964        3491.08283       -413.88625       -65.46651           3.10733           31.84684    
    1933000         671.68706        3503.23839       -322.26474       -11.03444           3.11815           32.61739    
    1934000         671.69049        3445.85746       -308.25093       -68.84470           3.06707           34.14974    
    1935000         671.68872        3405.79673       -285.91216       -21.66722           3.03142           31.72793    
    1936000         671.64907        3389.47451       -287.59354        3.56887            3.01689           31.93224    
